store/oaei_tests/benchmarks/241,AML + EXTRAS4AML,100.0,100.0,100.0
store/oaei_tests/benchmarks/241,OAEI2013 + EXTRAS4AML,66.0,100.0,79.5
store/oaei_tests/benchmarks/257-8,AML,100.0,21.2,35.0
store/oaei_tests/benchmarks/257-8,OAEI2013,29.2,21.2,24.6
store/oaei_tests/benchmarks/257-8,Lexical,100.0,21.2,35.0
store/oaei_tests/benchmarks/257-8,EXTRAS4AML,100.0,21.2,35.0
store/oaei_tests/benchmarks/257-8,AML + EXTRAS4AML,100.0,21.2,35.0
store/oaei_tests/benchmarks/257-8,OAEI2013 + EXTRAS4AML,29.2,21.2,24.6
store/oaei_tests/benchmarks/248,AML,0.0,0.0,0.0
store/oaei_tests/benchmarks/248,OAEI2013,4.5,1.0,1.7
store/oaei_tests/benchmarks/248,Lexical,0.0,0.0,0.0
store/oaei_tests/benchmarks/248,EXTRAS4AML,0.0,0.0,0.0
store/oaei_tests/benchmarks/248,AML + EXTRAS4AML,0.0,0.0,0.0
store/oaei_tests/benchmarks/248,OAEI2013 + EXTRAS4AML,4.5,1.0,1.7
store/oaei_tests/benchmarks/249-2,AML,100.0,26.8,42.3
store/oaei_tests/benchmarks/249-2,OAEI2013,65.8,51.5,57.8
store/oaei_tests/benchmarks/249-2,Lexical,100.0,26.8,42.3
store/oaei_tests/benchmarks/249-2,EXTRAS4AML,100.0,28.9,44.8
store/oaei_tests/benchmarks/249-2,AML + EXTRAS4AML,100.0,28.9,44.8
store/oaei_tests/benchmarks/249-2,OAEI2013 + EXTRAS4AML,66.7,53.6,59.4
store/oaei_tests/benchmarks/104,AML,100.0,34.0,50.8
store/oaei_tests/benchmarks/104,OAEI2013,44.6,89.7,59.6
store/oaei_tests/benchmarks/104,Lexical,100.0,34.0,50.8
store/oaei_tests/benchmarks/104,EXTRAS4AML,100.0,34.0,50.8
store/oaei_tests/benchmarks/104,AML + EXTRAS4AML,100.0,34.0,50.8
store/oaei_tests/benchmarks/104,OAEI2013 + EXTRAS4AML,44.6,89.7,59.6
store/oaei_tests/benchmarks/261-6,AML,100.0,78.8,88.1
store/oaei_tests/benchmarks/261-6,OAEI2013,54.2,78.8,64.2
store/oaei_tests/benchmarks/261-6,Lexical,100.0,78.8,88.1
store/oaei_tests/benchmarks/261-6,EXTRAS4AML,96.4,81.8,88.5
store/oaei_tests/benchmarks/261-6,AML + EXTRAS4AML,96.4,81.8,88.5
store/oaei_tests/benchmarks/261-6,OAEI2013 + EXTRAS4AML,54.0,81.8,65.1
store/oaei_tests/benchmarks/103,AML,100.0,34.0,50.8
store/oaei_tests/benchmarks/103,OAEI2013,42.2,89.7,57.4
store/oaei_tests/benchmarks/103,Lexical,100.0,34.0,50.8
store/oaei_tests/benchmarks/103,EXTRAS4AML,100.0,34.0,50.8
store/oaei_tests/benchmarks/103,AML + EXTRAS4AML,100.0,34.0,50.8
store/oaei_tests/benchmarks/103,OAEI2013 + EXTRAS4AML,42.2,89.7,57.4
store/oaei_tests/benchmarks/257-2,AML,100.0,78.8,88.1
store/oaei_tests/benchmarks/257-2,OAEI2013,60.5,78.8,68.4
store/oaei_tests/benchmarks/257-2,Lexical,100.0,78.8,88.1
store/oaei_tests/benchmarks/257-2,EXTRAS4AML,100.0,84.8,91.8
